dataset,article,strategy,value,metric
allsides,allsides_abortion_c_2,simple_fewshot_mft,0.14,moral_div
allsides,allsides_abortion_c_3,simple_fewshot_mft,0.2,moral_div
allsides,allsides_abortion_c_4,simple_fewshot_mft,0.18,moral_div
allsides,allsides_abortion_c_5,simple_fewshot_mft,0.56,moral_div
allsides,allsides_abortion_l_1,simple_fewshot_mft,0.2,moral_div
allsides,allsides_abortion_l_2,simple_fewshot_mft,0.4,moral_div
allsides,allsides_abortion_l_3,simple_fewshot_mft,0.29,moral_div
allsides,allsides_abortion_l_4,simple_fewshot_mft,0.32,moral_div
allsides,allsides_abortion_l_5,simple_fewshot_mft,0.29,moral_div
allsides,allsides_abortion_r_1,simple_fewshot_mft,0.49,moral_div
allsides,allsides_abortion_r_2,simple_fewshot_mft,0.03,moral_div
allsides,allsides_abortion_r_3,simple_fewshot_mft,0.38,moral_div
allsides,allsides_abortion_r_4,simple_fewshot_mft,0.23,moral_div
allsides,allsides_abortion_r_5,simple_fewshot_mft,0.29,moral_div
allsides,allsides_coronavirus_c_1,simple_fewshot_mft,0.42,moral_div
allsides,allsides_coronavirus_c_2,simple_fewshot_mft,0.06,moral_div
allsides,allsides_coronavirus_c_3,simple_fewshot_mft,0.53,moral_div
allsides,allsides_coronavirus_c_4,simple_fewshot_mft,0.39,moral_div
allsides,allsides_coronavirus_c_5,simple_fewshot_mft,0.24,moral_div
allsides,allsides_coronavirus_l_1,simple_fewshot_mft,0.27,moral_div
allsides,allsides_coronavirus_l_2,simple_fewshot_mft,0.08,moral_div
allsides,allsides_coronavirus_l_3,simple_fewshot_mft,0.27,moral_div
allsides,allsides_coronavirus_l_4,simple_fewshot_mft,0.03,moral_div
allsides,allsides_coronavirus_l_5,simple_fewshot_mft,0.52,moral_div
allsides,allsides_coronavirus_r_1,simple_fewshot_mft,0.12,moral_div
allsides,allsides_coronavirus_r_2,simple_fewshot_mft,0.11,moral_div
allsides,allsides_coronavirus_r_3,simple_fewshot_mft,0.21,moral_div
allsides,allsides_coronavirus_r_4,simple_fewshot_mft,0.39,moral_div
allsides,allsides_coronavirus_r_5,simple_fewshot_mft,0.17,moral_div
allsides,allsides_elections_c_1,simple_fewshot_mft,0.51,moral_div
allsides,allsides_elections_c_2,simple_fewshot_mft,0.68,moral_div
allsides,allsides_elections_c_3,simple_fewshot_mft,0.18,moral_div
allsides,allsides_elections_c_4,simple_fewshot_mft,0.17,moral_div
allsides,allsides_elections_c_5,simple_fewshot_mft,0.34,moral_div
allsides,allsides_elections_l_1,simple_fewshot_mft,0.22,moral_div
allsides,allsides_elections_l_2,simple_fewshot_mft,0.6,moral_div
allsides,allsides_elections_l_3,simple_fewshot_mft,0.29,moral_div
allsides,allsides_elections_l_4,simple_fewshot_mft,0.41,moral_div
allsides,allsides_elections_l_5,simple_fewshot_mft,,moral_div
allsides,allsides_elections_r_1,simple_fewshot_mft,,moral_div
allsides,allsides_elections_r_2,simple_fewshot_mft,0.22,moral_div
allsides,allsides_elections_r_3,simple_fewshot_mft,0.32,moral_div
allsides,allsides_elections_r_4,simple_fewshot_mft,0.23,moral_div
allsides,allsides_elections_r_5,simple_fewshot_mft,0.34,moral_div
allsides,allsides_gun_control_and_gun_rights_c_1,simple_fewshot_mft,0.0,moral_div
allsides,allsides_gun_control_and_gun_rights_c_2,simple_fewshot_mft,0.15,moral_div
allsides,allsides_gun_control_and_gun_rights_c_3,simple_fewshot_mft,0.35,moral_div
allsides,allsides_gun_control_and_gun_rights_c_4,simple_fewshot_mft,,moral_div
allsides,allsides_gun_control_and_gun_rights_c_5,simple_fewshot_mft,,moral_div
allsides,allsides_gun_control_and_gun_rights_l_1,simple_fewshot_mft,0.24,moral_div
allsides,allsides_gun_control_and_gun_rights_l_2,simple_fewshot_mft,0.35,moral_div
allsides,allsides_gun_control_and_gun_rights_l_3,simple_fewshot_mft,,moral_div
allsides,allsides_gun_control_and_gun_rights_l_4,simple_fewshot_mft,0.34,moral_div
allsides,allsides_gun_control_and_gun_rights_l_5,simple_fewshot_mft,0.61,moral_div
allsides,allsides_gun_control_and_gun_rights_r_1,simple_fewshot_mft,0.28,moral_div
allsides,allsides_gun_control_and_gun_rights_r_2,simple_fewshot_mft,0.33,moral_div
allsides,allsides_gun_control_and_gun_rights_r_3,simple_fewshot_mft,0.1,moral_div
allsides,allsides_gun_control_and_gun_rights_r_4,simple_fewshot_mft,0.17,moral_div
allsides,allsides_gun_control_and_gun_rights_r_5,simple_fewshot_mft,0.26,moral_div
allsides,allsides_immigration_c_1,simple_fewshot_mft,0.28,moral_div
allsides,allsides_immigration_c_2,simple_fewshot_mft,0.36,moral_div
allsides,allsides_immigration_c_3,simple_fewshot_mft,0.18,moral_div
allsides,allsides_immigration_c_4,simple_fewshot_mft,0.23,moral_div
allsides,allsides_immigration_c_5,simple_fewshot_mft,0.47,moral_div
allsides,allsides_immigration_l_1,simple_fewshot_mft,0.37,moral_div
allsides,allsides_immigration_l_2,simple_fewshot_mft,0.29,moral_div
allsides,allsides_immigration_l_3,simple_fewshot_mft,0.32,moral_div
allsides,allsides_immigration_l_4,simple_fewshot_mft,0.27,moral_div
allsides,allsides_immigration_l_5,simple_fewshot_mft,0.26,moral_div
allsides,allsides_immigration_r_1,simple_fewshot_mft,0.41,moral_div
allsides,allsides_immigration_r_2,simple_fewshot_mft,0.11,moral_div
allsides,allsides_immigration_r_3,simple_fewshot_mft,0.37,moral_div
allsides,allsides_immigration_r_4,simple_fewshot_mft,0.17,moral_div
allsides,allsides_immigration_r_5,simple_fewshot_mft,0.42,moral_div
allsides,allsides_lgbt_rights_c_1,simple_fewshot_mft,0.38,moral_div
allsides,allsides_lgbt_rights_c_2,simple_fewshot_mft,0.39,moral_div
allsides,allsides_lgbt_rights_c_3,simple_fewshot_mft,0.36,moral_div
allsides,allsides_lgbt_rights_c_4,simple_fewshot_mft,0.27,moral_div
allsides,allsides_lgbt_rights_c_5,simple_fewshot_mft,0.39,moral_div
allsides,allsides_lgbt_rights_l_1,simple_fewshot_mft,0.35,moral_div
allsides,allsides_lgbt_rights_l_2,simple_fewshot_mft,0.25,moral_div
allsides,allsides_lgbt_rights_l_3,simple_fewshot_mft,0.37,moral_div
allsides,allsides_lgbt_rights_l_4,simple_fewshot_mft,0.38,moral_div
allsides,allsides_lgbt_rights_l_5,simple_fewshot_mft,0.21,moral_div
allsides,allsides_lgbt_rights_r_1,simple_fewshot_mft,0.0,moral_div
allsides,allsides_lgbt_rights_r_2,simple_fewshot_mft,0.25,moral_div
allsides,allsides_lgbt_rights_r_3,simple_fewshot_mft,0.13,moral_div
allsides,allsides_lgbt_rights_r_4,simple_fewshot_mft,0.38,moral_div
allsides,allsides_lgbt_rights_r_5,simple_fewshot_mft,0.15,moral_div
allsides,allsides_politics_c_1,simple_fewshot_mft,0.26,moral_div
allsides,allsides_politics_c_2,simple_fewshot_mft,0.32,moral_div
allsides,allsides_politics_c_3,simple_fewshot_mft,,moral_div
allsides,allsides_politics_c_4,simple_fewshot_mft,,moral_div
allsides,allsides_politics_c_5,simple_fewshot_mft,0.37,moral_div
allsides,allsides_politics_l_1,simple_fewshot_mft,0.41,moral_div
allsides,allsides_politics_l_2,simple_fewshot_mft,0.11,moral_div
allsides,allsides_politics_l_3,simple_fewshot_mft,0.26,moral_div
allsides,allsides_politics_l_4,simple_fewshot_mft,0.2,moral_div
allsides,allsides_politics_l_5,simple_fewshot_mft,,moral_div
allsides,allsides_politics_r_1,simple_fewshot_mft,0.42,moral_div
allsides,allsides_politics_r_2,simple_fewshot_mft,0.29,moral_div
allsides,allsides_politics_r_3,simple_fewshot_mft,0.19,moral_div
allsides,allsides_politics_r_4,simple_fewshot_mft,0.36,moral_div
allsides,allsides_politics_r_5,simple_fewshot_mft,0.33,moral_div
allsides,allsides_race_and_racism_c_1,simple_fewshot_mft,0.26,moral_div
allsides,allsides_race_and_racism_c_2,simple_fewshot_mft,0.45,moral_div
allsides,allsides_race_and_racism_c_3,simple_fewshot_mft,,moral_div
allsides,allsides_race_and_racism_c_4,simple_fewshot_mft,0.02,moral_div
allsides,allsides_race_and_racism_c_5,simple_fewshot_mft,,moral_div
allsides,allsides_race_and_racism_l_1,simple_fewshot_mft,0.34,moral_div
allsides,allsides_race_and_racism_l_2,simple_fewshot_mft,0.18,moral_div
allsides,allsides_race_and_racism_l_3,simple_fewshot_mft,0.19,moral_div
allsides,allsides_race_and_racism_l_4,simple_fewshot_mft,0.25,moral_div
allsides,allsides_race_and_racism_l_5,simple_fewshot_mft,,moral_div
allsides,allsides_race_and_racism_r_1,simple_fewshot_mft,0.06,moral_div
allsides,allsides_race_and_racism_r_2,simple_fewshot_mft,,moral_div
allsides,allsides_race_and_racism_r_3,simple_fewshot_mft,0.36,moral_div
allsides,allsides_race_and_racism_r_4,simple_fewshot_mft,0.16,moral_div
allsides,allsides_race_and_racism_r_5,simple_fewshot_mft,0.29,moral_div
allsides,allsides_us_house_c_1,simple_fewshot_mft,0.42,moral_div
allsides,allsides_us_house_c_2,simple_fewshot_mft,0.0,moral_div
allsides,allsides_us_house_c_3,simple_fewshot_mft,0.18,moral_div
allsides,allsides_us_house_c_4,simple_fewshot_mft,0.24,moral_div
allsides,allsides_us_house_c_5,simple_fewshot_mft,0.21,moral_div
allsides,allsides_us_house_l_1,simple_fewshot_mft,0.17,moral_div
allsides,allsides_us_house_l_2,simple_fewshot_mft,0.18,moral_div
allsides,allsides_us_house_l_3,simple_fewshot_mft,0.2,moral_div
allsides,allsides_us_house_l_4,simple_fewshot_mft,,moral_div
allsides,allsides_us_house_l_5,simple_fewshot_mft,0.3,moral_div
allsides,allsides_us_house_r_1,simple_fewshot_mft,0.34,moral_div
allsides,allsides_us_house_r_2,simple_fewshot_mft,0.12,moral_div
allsides,allsides_us_house_r_3,simple_fewshot_mft,0.36,moral_div
allsides,allsides_us_house_r_4,simple_fewshot_mft,0.15,moral_div
allsides,allsides_us_house_r_5,simple_fewshot_mft,0.2,moral_div
allsides,allsides_us_senate_c_1,simple_fewshot_mft,0.28,moral_div
allsides,allsides_us_senate_c_2,simple_fewshot_mft,,moral_div
allsides,allsides_us_senate_c_3,simple_fewshot_mft,0.3,moral_div
allsides,allsides_us_senate_c_4,simple_fewshot_mft,0.24,moral_div
allsides,allsides_us_senate_c_5,simple_fewshot_mft,0.33,moral_div
allsides,allsides_us_senate_l_1,simple_fewshot_mft,0.25,moral_div
allsides,allsides_us_senate_l_2,simple_fewshot_mft,0.35,moral_div
allsides,allsides_us_senate_l_3,simple_fewshot_mft,0.34,moral_div
allsides,allsides_us_senate_l_4,simple_fewshot_mft,,moral_div
allsides,allsides_us_senate_l_5,simple_fewshot_mft,0.4,moral_div
allsides,allsides_us_senate_r_1,simple_fewshot_mft,0.17,moral_div
allsides,allsides_us_senate_r_2,simple_fewshot_mft,0.56,moral_div
allsides,allsides_us_senate_r_3,simple_fewshot_mft,0.38,moral_div
allsides,allsides_us_senate_r_4,simple_fewshot_mft,0.3,moral_div
allsides,allsides_us_senate_r_5,simple_fewshot_mft,0.28,moral_div
allsides,allsides_violence_in_america_c_1,simple_fewshot_mft,,moral_div
allsides,allsides_violence_in_america_c_2,simple_fewshot_mft,0.27,moral_div
allsides,allsides_violence_in_america_c_3,simple_fewshot_mft,0.26,moral_div
allsides,allsides_violence_in_america_c_4,simple_fewshot_mft,,moral_div
allsides,allsides_violence_in_america_c_5,simple_fewshot_mft,0.61,moral_div
allsides,allsides_violence_in_america_l_1,simple_fewshot_mft,0.19,moral_div
allsides,allsides_violence_in_america_l_2,simple_fewshot_mft,0.26,moral_div
allsides,allsides_violence_in_america_l_3,simple_fewshot_mft,0.39,moral_div
allsides,allsides_violence_in_america_l_4,simple_fewshot_mft,0.23,moral_div
allsides,allsides_violence_in_america_l_5,simple_fewshot_mft,0.2,moral_div
allsides,allsides_violence_in_america_r_1,simple_fewshot_mft,,moral_div
allsides,allsides_violence_in_america_r_2,simple_fewshot_mft,0.35,moral_div
allsides,allsides_violence_in_america_r_3,simple_fewshot_mft,0.22,moral_div
allsides,allsides_violence_in_america_r_4,simple_fewshot_mft,0.11,moral_div
allsides,allsides_violence_in_america_r_5,simple_fewshot_mft,0.12,moral_div
allsides,allsides_white_house_c_1,simple_fewshot_mft,0.16,moral_div
allsides,allsides_white_house_c_2,simple_fewshot_mft,0.28,moral_div
allsides,allsides_white_house_c_3,simple_fewshot_mft,0.17,moral_div
allsides,allsides_white_house_c_4,simple_fewshot_mft,0.27,moral_div
allsides,allsides_white_house_c_5,simple_fewshot_mft,0.14,moral_div
allsides,allsides_white_house_l_1,simple_fewshot_mft,0.2,moral_div
allsides,allsides_white_house_l_2,simple_fewshot_mft,0.35,moral_div
allsides,allsides_white_house_l_3,simple_fewshot_mft,0.28,moral_div
allsides,allsides_white_house_l_4,simple_fewshot_mft,0.32,moral_div
allsides,allsides_white_house_l_5,simple_fewshot_mft,,moral_div
allsides,allsides_white_house_r_1,simple_fewshot_mft,0.1,moral_div
allsides,allsides_white_house_r_2,simple_fewshot_mft,0.38,moral_div
allsides,allsides_white_house_r_3,simple_fewshot_mft,0.37,moral_div
allsides,allsides_white_house_r_4,simple_fewshot_mft,0.36,moral_div
allsides,allsides_white_house_r_5,simple_fewshot_mft,0.4,moral_div
basil,basil_0_fox,simple_fewshot_mft,0.46,moral_div
basil,basil_0_hpo,simple_fewshot_mft,,moral_div
basil,basil_0_nyt,simple_fewshot_mft,0.09,moral_div
basil,basil_10_fox,simple_fewshot_mft,0.33,moral_div
basil,basil_10_hpo,simple_fewshot_mft,0.39,moral_div
basil,basil_10_nyt,simple_fewshot_mft,,moral_div
basil,basil_15_fox,simple_fewshot_mft,0.02,moral_div
basil,basil_15_hpo,simple_fewshot_mft,0.0,moral_div
basil,basil_15_nyt,simple_fewshot_mft,0.12,moral_div
basil,basil_17_fox,simple_fewshot_mft,0.25,moral_div
basil,basil_17_hpo,simple_fewshot_mft,0.35,moral_div
basil,basil_17_nyt,simple_fewshot_mft,0.05,moral_div
basil,basil_18_fox,simple_fewshot_mft,0.23,moral_div
basil,basil_18_hpo,simple_fewshot_mft,0.03,moral_div
basil,basil_18_nyt,simple_fewshot_mft,0.53,moral_div
basil,basil_19_fox,simple_fewshot_mft,0.12,moral_div
basil,basil_19_hpo,simple_fewshot_mft,,moral_div
basil,basil_19_nyt,simple_fewshot_mft,0.0,moral_div
basil,basil_20_fox,simple_fewshot_mft,0.31,moral_div
basil,basil_20_hpo,simple_fewshot_mft,0.33,moral_div
basil,basil_20_nyt,simple_fewshot_mft,0.4,moral_div
basil,basil_22_fox,simple_fewshot_mft,0.34,moral_div
basil,basil_22_hpo,simple_fewshot_mft,0.36,moral_div
basil,basil_22_nyt,simple_fewshot_mft,0.28,moral_div
basil,basil_25_fox,simple_fewshot_mft,0.21,moral_div
basil,basil_25_hpo,simple_fewshot_mft,0.27,moral_div
basil,basil_25_nyt,simple_fewshot_mft,0.25,moral_div
basil,basil_27_fox,simple_fewshot_mft,0.21,moral_div
basil,basil_27_hpo,simple_fewshot_mft,0.27,moral_div
basil,basil_27_nyt,simple_fewshot_mft,0.22,moral_div
basil,basil_28_fox,simple_fewshot_mft,0.22,moral_div
basil,basil_28_hpo,simple_fewshot_mft,0.47,moral_div
basil,basil_28_nyt,simple_fewshot_mft,,moral_div
basil,basil_30_fox,simple_fewshot_mft,0.33,moral_div
basil,basil_30_hpo,simple_fewshot_mft,0.16,moral_div
basil,basil_30_nyt,simple_fewshot_mft,0.41,moral_div
basil,basil_34_fox,simple_fewshot_mft,0.41,moral_div
basil,basil_34_hpo,simple_fewshot_mft,0.6,moral_div
basil,basil_34_nyt,simple_fewshot_mft,0.32,moral_div
basil,basil_35_fox,simple_fewshot_mft,0.27,moral_div
basil,basil_35_hpo,simple_fewshot_mft,,moral_div
basil,basil_35_nyt,simple_fewshot_mft,0.26,moral_div
basil,basil_38_fox,simple_fewshot_mft,0.12,moral_div
basil,basil_38_hpo,simple_fewshot_mft,0.06,moral_div
basil,basil_38_nyt,simple_fewshot_mft,0.23,moral_div
basil,basil_39_fox,simple_fewshot_mft,0.0,moral_div
basil,basil_39_hpo,simple_fewshot_mft,0.33,moral_div
basil,basil_39_nyt,simple_fewshot_mft,0.12,moral_div
basil,basil_3_fox,simple_fewshot_mft,0.24,moral_div
basil,basil_3_hpo,simple_fewshot_mft,0.39,moral_div
basil,basil_3_nyt,simple_fewshot_mft,0.07,moral_div
basil,basil_42_fox,simple_fewshot_mft,0.33,moral_div
basil,basil_42_hpo,simple_fewshot_mft,0.16,moral_div
basil,basil_42_nyt,simple_fewshot_mft,0.29,moral_div
basil,basil_43_fox,simple_fewshot_mft,,moral_div
basil,basil_43_hpo,simple_fewshot_mft,,moral_div
basil,basil_43_nyt,simple_fewshot_mft,,moral_div
basil,basil_44_fox,simple_fewshot_mft,0.23,moral_div
basil,basil_44_hpo,simple_fewshot_mft,,moral_div
basil,basil_44_nyt,simple_fewshot_mft,0.22,moral_div
basil,basil_48_fox,simple_fewshot_mft,0.11,moral_div
basil,basil_48_hpo,simple_fewshot_mft,0.16,moral_div
basil,basil_48_nyt,simple_fewshot_mft,0.67,moral_div
basil,basil_49_fox,simple_fewshot_mft,0.37,moral_div
basil,basil_49_hpo,simple_fewshot_mft,0.32,moral_div
basil,basil_49_nyt,simple_fewshot_mft,0.16,moral_div
basil,basil_4_fox,simple_fewshot_mft,0.2,moral_div
basil,basil_4_hpo,simple_fewshot_mft,0.55,moral_div
basil,basil_4_nyt,simple_fewshot_mft,0.32,moral_div
basil,basil_50_fox,simple_fewshot_mft,0.34,moral_div
basil,basil_50_hpo,simple_fewshot_mft,0.33,moral_div
basil,basil_50_nyt,simple_fewshot_mft,0.34,moral_div
basil,basil_52_fox,simple_fewshot_mft,0.51,moral_div
basil,basil_52_hpo,simple_fewshot_mft,0.26,moral_div
basil,basil_52_nyt,simple_fewshot_mft,0.4,moral_div
basil,basil_54_fox,simple_fewshot_mft,0.43,moral_div
basil,basil_54_hpo,simple_fewshot_mft,0.19,moral_div
basil,basil_54_nyt,simple_fewshot_mft,0.26,moral_div
basil,basil_56_fox,simple_fewshot_mft,0.3,moral_div
basil,basil_56_hpo,simple_fewshot_mft,0.19,moral_div
basil,basil_56_nyt,simple_fewshot_mft,0.48,moral_div
basil,basil_58_fox,simple_fewshot_mft,,moral_div
basil,basil_58_hpo,simple_fewshot_mft,0.33,moral_div
basil,basil_58_nyt,simple_fewshot_mft,0.44,moral_div
basil,basil_5_fox,simple_fewshot_mft,0.39,moral_div
basil,basil_5_hpo,simple_fewshot_mft,0.27,moral_div
basil,basil_5_nyt,simple_fewshot_mft,0.35,moral_div
basil,basil_60_fox,simple_fewshot_mft,0.19,moral_div
basil,basil_60_hpo,simple_fewshot_mft,0.28,moral_div
basil,basil_60_nyt,simple_fewshot_mft,0.46,moral_div
basil,basil_61_fox,simple_fewshot_mft,0.22,moral_div
basil,basil_61_hpo,simple_fewshot_mft,,moral_div
basil,basil_61_nyt,simple_fewshot_mft,0.0,moral_div
basil,basil_64_fox,simple_fewshot_mft,0.17,moral_div
basil,basil_64_hpo,simple_fewshot_mft,0.34,moral_div
basil,basil_64_nyt,simple_fewshot_mft,,moral_div
basil,basil_65_fox,simple_fewshot_mft,0.44,moral_div
basil,basil_65_hpo,simple_fewshot_mft,0.42,moral_div
basil,basil_65_nyt,simple_fewshot_mft,0.49,moral_div
basil,basil_67_fox,simple_fewshot_mft,,moral_div
basil,basil_67_hpo,simple_fewshot_mft,0.31,moral_div
basil,basil_67_nyt,simple_fewshot_mft,0.23,moral_div
basil,basil_70_fox,simple_fewshot_mft,0.25,moral_div
basil,basil_70_hpo,simple_fewshot_mft,,moral_div
basil,basil_70_nyt,simple_fewshot_mft,0.42,moral_div
basil,basil_72_fox,simple_fewshot_mft,,moral_div
basil,basil_72_hpo,simple_fewshot_mft,,moral_div
basil,basil_72_nyt,simple_fewshot_mft,0.43,moral_div
basil,basil_74_fox,simple_fewshot_mft,0.14,moral_div
basil,basil_74_hpo,simple_fewshot_mft,0.0,moral_div
basil,basil_74_nyt,simple_fewshot_mft,0.29,moral_div
basil,basil_76_fox,simple_fewshot_mft,,moral_div
basil,basil_76_hpo,simple_fewshot_mft,,moral_div
basil,basil_76_nyt,simple_fewshot_mft,,moral_div
basil,basil_79_fox,simple_fewshot_mft,0.15,moral_div
basil,basil_79_hpo,simple_fewshot_mft,0.39,moral_div
basil,basil_79_nyt,simple_fewshot_mft,0.31,moral_div
basil,basil_80_fox,simple_fewshot_mft,0.39,moral_div
basil,basil_80_hpo,simple_fewshot_mft,0.52,moral_div
basil,basil_80_nyt,simple_fewshot_mft,0.38,moral_div
basil,basil_84_fox,simple_fewshot_mft,0.36,moral_div
basil,basil_84_hpo,simple_fewshot_mft,0.46,moral_div
basil,basil_84_nyt,simple_fewshot_mft,0.46,moral_div
basil,basil_85_fox,simple_fewshot_mft,0.16,moral_div
basil,basil_85_hpo,simple_fewshot_mft,0.0,moral_div
basil,basil_85_nyt,simple_fewshot_mft,0.34,moral_div
basil,basil_88_fox,simple_fewshot_mft,0.0,moral_div
basil,basil_88_hpo,simple_fewshot_mft,0.49,moral_div
basil,basil_88_nyt,simple_fewshot_mft,0.2,moral_div
basil,basil_89_fox,simple_fewshot_mft,0.5,moral_div
basil,basil_89_hpo,simple_fewshot_mft,0.34,moral_div
basil,basil_89_nyt,simple_fewshot_mft,0.32,moral_div
basil,basil_8_fox,simple_fewshot_mft,0.22,moral_div
basil,basil_8_hpo,simple_fewshot_mft,0.31,moral_div
basil,basil_8_nyt,simple_fewshot_mft,0.16,moral_div
basil,basil_90_fox,simple_fewshot_mft,0.36,moral_div
basil,basil_90_hpo,simple_fewshot_mft,0.4,moral_div
basil,basil_90_nyt,simple_fewshot_mft,,moral_div
basil,basil_92_fox,simple_fewshot_mft,0.11,moral_div
basil,basil_92_hpo,simple_fewshot_mft,0.27,moral_div
basil,basil_92_nyt,simple_fewshot_mft,0.18,moral_div
basil,basil_93_fox,simple_fewshot_mft,0.18,moral_div
basil,basil_93_hpo,simple_fewshot_mft,0.17,moral_div
basil,basil_93_nyt,simple_fewshot_mft,0.14,moral_div
basil,basil_97_fox,simple_fewshot_mft,0.17,moral_div
basil,basil_97_hpo,simple_fewshot_mft,0.34,moral_div
basil,basil_97_nyt,simple_fewshot_mft,0.55,moral_div
basil,basil_99_fox,simple_fewshot_mft,0.36,moral_div
basil,basil_99_hpo,simple_fewshot_mft,0.12,moral_div
basil,basil_99_nyt,simple_fewshot_mft,0.32,moral_div
mpqa,mpqa_0,simple_fewshot_mft,0.16,moral_div
mpqa,mpqa_1,simple_fewshot_mft,,moral_div
mpqa,mpqa_10,simple_fewshot_mft,,moral_div
mpqa,mpqa_11,simple_fewshot_mft,0.46,moral_div
mpqa,mpqa_12,simple_fewshot_mft,,moral_div
mpqa,mpqa_13,simple_fewshot_mft,0.0,moral_div
mpqa,mpqa_14,simple_fewshot_mft,,moral_div
mpqa,mpqa_15,simple_fewshot_mft,,moral_div
mpqa,mpqa_16,simple_fewshot_mft,0.33,moral_div
mpqa,mpqa_17,simple_fewshot_mft,0.23,moral_div
mpqa,mpqa_18,simple_fewshot_mft,,moral_div
mpqa,mpqa_19,simple_fewshot_mft,,moral_div
mpqa,mpqa_2,simple_fewshot_mft,0.42,moral_div
mpqa,mpqa_20,simple_fewshot_mft,0.26,moral_div
mpqa,mpqa_21,simple_fewshot_mft,0.0,moral_div
mpqa,mpqa_22,simple_fewshot_mft,,moral_div
mpqa,mpqa_23,simple_fewshot_mft,0.3,moral_div
mpqa,mpqa_24,simple_fewshot_mft,0.36,moral_div
mpqa,mpqa_25,simple_fewshot_mft,0.4,moral_div
mpqa,mpqa_26,simple_fewshot_mft,0.29,moral_div
mpqa,mpqa_27,simple_fewshot_mft,0.42,moral_div
mpqa,mpqa_28,simple_fewshot_mft,,moral_div
mpqa,mpqa_29,simple_fewshot_mft,0.39,moral_div
mpqa,mpqa_3,simple_fewshot_mft,0.32,moral_div
mpqa,mpqa_30,simple_fewshot_mft,0.22,moral_div
mpqa,mpqa_31,simple_fewshot_mft,0.16,moral_div
mpqa,mpqa_32,simple_fewshot_mft,0.22,moral_div
mpqa,mpqa_33,simple_fewshot_mft,0.21,moral_div
mpqa,mpqa_34,simple_fewshot_mft,0.3,moral_div
mpqa,mpqa_35,simple_fewshot_mft,0.42,moral_div
mpqa,mpqa_36,simple_fewshot_mft,0.31,moral_div
mpqa,mpqa_37,simple_fewshot_mft,0.13,moral_div
mpqa,mpqa_38,simple_fewshot_mft,0.35,moral_div
mpqa,mpqa_39,simple_fewshot_mft,0.28,moral_div
mpqa,mpqa_4,simple_fewshot_mft,0.41,moral_div
mpqa,mpqa_40,simple_fewshot_mft,0.3,moral_div
mpqa,mpqa_41,simple_fewshot_mft,0.21,moral_div
mpqa,mpqa_42,simple_fewshot_mft,0.2,moral_div
mpqa,mpqa_43,simple_fewshot_mft,0.41,moral_div
mpqa,mpqa_44,simple_fewshot_mft,0.46,moral_div
mpqa,mpqa_45,simple_fewshot_mft,0.41,moral_div
mpqa,mpqa_46,simple_fewshot_mft,0.35,moral_div
mpqa,mpqa_47,simple_fewshot_mft,0.46,moral_div
mpqa,mpqa_48,simple_fewshot_mft,0.0,moral_div
